Date,Name,Year,Letterboxd URI
2024-04-23,Talladega Nights: The Ballad of Ricky Bobby,2006,https://boxd.it/1XYq
2024-04-23,Happy Gilmore,1996,https://boxd.it/1Yey
2024-04-23,Knocked Up,2007,https://boxd.it/23yS
2024-04-23,Sasquatch Sunset,2024,https://boxd.it/Coz0
2024-04-23,The People's Joker,2022,https://boxd.it/uqVQ
2024-04-23,Monkey Man,2024,https://boxd.it/kvsO
2024-04-27,Clifford,1994,https://boxd.it/26jw
2024-04-27,Scoop,2024,https://boxd.it/EZu6
2024-04-27,Challengers,2024,https://boxd.it/zld0
2024-04-28,Swallow,2019,https://boxd.it/lA0i
2024-05-01,Abigail,2024,https://boxd.it/G0NA
2024-05-02,Blazing Saddles,1974,https://boxd.it/1UHQ
2024-05-03,Dogfight,1991,https://boxd.it/1NCk
2024-05-03,The Social Network,2010,https://boxd.it/17ue
2024-05-04,The Idea of You,2024,https://boxd.it/vOW6
2024-05-05,The Whale,2022,https://boxd.it/tw4c
2024-05-05,SPY x FAMILY CODE: White,2023,https://boxd.it/EdkW
2024-05-06,The American Society of Magical Negroes,2024,https://boxd.it/DlwY
2024-05-07,The Amazing Spider-Man,2012,https://boxd.it/27PI
2024-05-08,Daisies,1966,https://boxd.it/LZk
2024-05-09,I Saw the TV Glow,2024,https://boxd.it/woVe
2024-05-10,"Scream, Queen! My Nightmare on Elm Street",2019,https://boxd.it/apAW
2024-05-11,Blended,2014,https://boxd.it/6QQY
2024-05-12,The Fall Guy,2024,https://boxd.it/s0Bm
2024-05-14,The Amazing Spider-Man 2,2014,https://boxd.it/3utM
2024-05-16,Better Off Dead...,1985,https://boxd.it/1PFU
2024-05-20,Faceless After Dark,2023,https://boxd.it/HjE0
2024-05-22,Wake in Fright,1971,https://boxd.it/1tWk
2024-05-26,Splash,1984,https://boxd.it/26ym
2024-05-26,Legally Blonde,2001,https://boxd.it/1ZNa
2024-05-28,Mad Max: Fury Road,2015,https://boxd.it/2DjO
2024-05-28,Tusk,2014,https://boxd.it/7eoa
2024-05-29,It,2017,https://boxd.it/bC8e
2024-05-30,Girlfight,2000,https://boxd.it/1FfM
2024-05-31,In a Violent Nature,2024,https://boxd.it/K5eI
2024-06-01,Carrie,1976,https://boxd.it/20ZQ
2024-06-04,Spider-Man: Homecoming,2017,https://boxd.it/aboM
2024-06-04,Spider-Man: Far From Home,2019,https://boxd.it/fegG
2024-06-04,It Chapter Two,2019,https://boxd.it/h10u
2024-06-05,Bodies Bodies Bodies,2022,https://boxd.it/iRcE
2024-06-06,Greedy,1994,https://boxd.it/1RfE
2024-06-09,Rope,1948,https://boxd.it/28yo
2024-06-09,Fitzcarraldo,1982,https://boxd.it/1YV8
2024-06-10,Nosferatu the Vampyre,1979,https://boxd.it/21J0
2024-06-11,Pain Hustlers,2023,https://boxd.it/wBNW
2024-06-16,Freaky Friday,2003,https://boxd.it/1WwK
2024-06-20,Inside Out,2015,https://boxd.it/4KHC
2024-06-28,The Watchers,2024,https://boxd.it/F6Rw
2024-06-28,Some Like It Hot,1959,https://boxd.it/2aNA
2024-06-30,Inside Out 2,2024,https://boxd.it/CFrC
2024-06-30,Serial Mom,1994,https://boxd.it/1Tty
2024-07-01,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8
2024-07-03,A Family Affair,2024,https://boxd.it/Bj9O
2024-07-04,MaXXXine,2024,https://boxd.it/CIM4
2024-07-05,I Am the Pretty Thing That Lives in the House,2016,https://boxd.it/elo6
2024-07-05,Hit Man,2023,https://boxd.it/ANB2
2024-07-06,Warcraft,2016,https://boxd.it/2czK
2024-07-06,The Paperboy,2012,https://boxd.it/2T8i
2024-07-06,Kinds of Kindness,2024,https://boxd.it/CWPw
2024-07-15,The Blackcoat's Daughter,2015,https://boxd.it/b2Km
2024-07-16,A Quiet Place: Day One,2024,https://boxd.it/sDAi
2024-07-17,Crumb Catcher,2023,https://boxd.it/CUey
2024-07-18,Night of the Comet,1984,https://boxd.it/1GUw
2024-07-18,Black Caesar,1973,https://boxd.it/1B9q
2024-07-19,Longlegs,2024,https://boxd.it/KzLM
2024-07-20,Black Bear,2020,https://boxd.it/n8ru
2024-07-23,Unbreakable,2000,https://boxd.it/1XV2
2024-07-23,Signs,2002,https://boxd.it/26t2
2024-07-25,Oddity,2024,https://boxd.it/K9pg
2024-07-28,Noises Off...,1992,https://boxd.it/1tpA
2024-07-29,Drive-Away Dolls,2024,https://boxd.it/A8vi
2024-07-29,Deadpool,2016,https://boxd.it/9fOC
2024-07-29,Deadpool 2,2018,https://boxd.it/dlLM
2024-07-30,Reefer Madness: The Movie Musical,2005,https://boxd.it/1Dm2
2024-07-30,Deadpool & Wolverine,2024,https://boxd.it/jq8s
2024-07-31,Tenebre,1982,https://boxd.it/1mRM
2024-07-31,Petite Maman,2021,https://boxd.it/s6je
2024-08-01,Twisters,2024,https://boxd.it/qV7a
2024-08-04,Trap,2024,https://boxd.it/D4nK
2024-08-07,Little Shop of Horrors,1986,https://boxd.it/1Vqm
2024-08-09,Cuckoo,2024,https://boxd.it/wMjI
2024-08-12,Personal Shopper,2016,https://boxd.it/bkGM
2024-08-12,Working Girl,1988,https://boxd.it/25ha
2024-08-19,School of Rock,2003,https://boxd.it/28xK
2024-08-19,Crimson Peak,2015,https://boxd.it/62Ty
2024-08-21,Alien: Romulus,2024,https://boxd.it/zGqO
2024-08-21,The Conversation,1974,https://boxd.it/2a38
2024-08-23,Roman Holiday,1953,https://boxd.it/29zW
2024-08-24,Dìdi (弟弟),2024,https://boxd.it/HQOW
2024-08-24,Caligula: The Ultimate Cut,2023,https://boxd.it/MeNQ
2024-08-26,The Train,1964,https://boxd.it/25lm
2024-08-29,That's My Boy,2012,https://boxd.it/35IW
2024-09-02,Bring It On,2000,https://boxd.it/28x6
2024-09-02,Jawbreaker,1999,https://boxd.it/1G7a
2024-09-02,Princess Mononoke,1997,https://boxd.it/2b4w
2024-09-12,The Hudsucker Proxy,1994,https://boxd.it/1SJA
2024-09-16,Players,2024,https://boxd.it/vOva
2024-09-20,Venom,2018,https://boxd.it/b8wA
2024-09-21,Beetlejuice Beetlejuice,2024,https://boxd.it/yyGs
2024-09-21,Sleeping with Other People,2015,https://boxd.it/8WPm
2024-09-21,The Substance,2024,https://boxd.it/zanS
2024-09-30,Queenpins,2021,https://boxd.it/niBu
2024-09-30,Phantom Thread,2017,https://boxd.it/e4uc
2024-09-30,Ford v Ferrari,2019,https://boxd.it/ce74
2024-09-30,The Devil Wears Prada,2006,https://boxd.it/2awE
2024-09-30,The Adjustment Bureau,2011,https://boxd.it/16T8
2024-10-01,Reality+,2014,https://boxd.it/cIEC
2024-10-01,Revenge,2017,https://boxd.it/gL9g
2024-10-03,Will & Harper,2024,https://boxd.it/K5eo
2024-10-03,In Time,2011,https://boxd.it/FPS
2024-10-04,Double Date,2020,https://boxd.it/FRA8
2024-10-05,The Beast,2023,https://boxd.it/yqmk
2024-10-05,Evil Does Not Exist,2023,https://boxd.it/HJrc
2024-10-07,Strange Darling,2023,https://boxd.it/CVIk
2024-10-07,Goodnight Mommy,2014,https://boxd.it/8Niy
2024-10-07,My Old Ass,2024,https://boxd.it/zLP0
2024-10-07,Rabid,1977,https://boxd.it/1nuk
2024-10-07,The Visit,2015,https://boxd.it/9ssO
2024-10-08,Terrifier,2016,https://boxd.it/eRzg
2024-10-09,Smile,2022,https://boxd.it/xjfE
2024-10-10,Joker: Folie à Deux,2024,https://boxd.it/xBoE
2024-10-11,Terrifier 3,2024,https://boxd.it/D8tM
2024-10-12,Tahara,2020,https://boxd.it/oSqa
2024-10-12,Saturday Night,2024,https://boxd.it/Gpfo
2024-10-13,Guns Akimbo,2019,https://boxd.it/gkFu
2024-10-14,Next Goal Wins,2023,https://boxd.it/mZTu
2024-10-14,Gretel & Hansel,2020,https://boxd.it/jLOk
2024-10-14,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa
2024-10-15,Frenzy,1972,https://boxd.it/2a62
2024-10-16,The Voyeurs,2021,https://boxd.it/nZoe
2024-10-16,Hard Candy,2005,https://boxd.it/26vs
2024-10-17,Portal: No Escape,2011,https://boxd.it/2mBG
2024-10-18,Anon,2018,https://boxd.it/dTCE
2024-10-19,Deadstream,2022,https://boxd.it/xryY
2024-10-20,Ghostwatch,1992,https://boxd.it/MIO
2024-10-20,Kill List,2011,https://boxd.it/2z4g
2024-10-20,The Descent,2005,https://boxd.it/1YNy
2024-10-20,Dog Soldiers,2002,https://boxd.it/1SRE
2024-10-21,The Valet,2022,https://boxd.it/uvlI
2024-10-22,Woman of the Hour,2023,https://boxd.it/vuz2
2024-10-23,The Vourdalak,2023,https://boxd.it/DDdg
2024-10-23,Hocus Pocus,1993,https://boxd.it/1Wgi
2024-10-24,Night of the Demon,1957,https://boxd.it/1woA
2024-10-25,Gerald's Game,2017,https://boxd.it/buKa
2024-10-25,The Fall,2006,https://boxd.it/1NoM
2024-10-27,The Mummy,1999,https://boxd.it/2a7a
2024-10-28,A Different Man,2024,https://boxd.it/BoEC
2024-10-29,Night of the Living Dead,1968,https://boxd.it/1WwA
2024-10-30,Smile 2,2024,https://boxd.it/FDA4
2024-10-30,Foxwood,2017,https://boxd.it/osvy
2024-10-30,The Vicious,2019,https://boxd.it/pram
2024-10-30,Prefigured,2019,https://boxd.it/yS3K
2024-10-31,The Buildout,2023,https://boxd.it/EFww
2024-11-01,It's What's Inside,2024,https://boxd.it/DOV4
2024-11-04,Halloween,1978,https://boxd.it/2wRu
2024-11-09,Anora,2024,https://boxd.it/Egcw
2024-11-09,Scream,1996,https://boxd.it/24EC
2024-11-12,We Live in Time,2024,https://boxd.it/FC5u
2024-11-12,Heretic,2024,https://boxd.it/H1lY
2024-11-15,Crawlspace,1986,https://boxd.it/orY
2024-11-17,Child's Play,1988,https://boxd.it/1VTo
2024-11-17,Child's Play 2,1990,https://boxd.it/1Uqq
2024-11-17,Child's Play 3,1991,https://boxd.it/1Uqg
2024-11-17,Bride of Chucky,1998,https://boxd.it/1SJU
2024-11-18,Seed of Chucky,2004,https://boxd.it/1UgA
2024-11-18,Spaceballs,1987,https://boxd.it/29cy
2024-11-21,Who Framed Roger Rabbit,1988,https://boxd.it/29ry
2024-11-27,The Philadelphia Story,1940,https://boxd.it/29a8
2024-11-30,Pulp Fiction,1994,https://boxd.it/29Pq
2024-12-03,The Cell,2000,https://boxd.it/1ZLS
2024-12-07,Orphan,2009,https://boxd.it/1CgM
2024-12-07,Paths of Glory,1957,https://boxd.it/29b6
2024-12-11,Full Metal Jacket,1987,https://boxd.it/2a1Q
2024-12-11,Y2K,2024,https://boxd.it/FnHI
2024-12-14,Friday the 13th,1980,https://boxd.it/24fs
2024-12-16,Close Encounters of the Third Kind,1977,https://boxd.it/29u8
2024-12-16,Dumb and Dumber,1994,https://boxd.it/206m
2024-12-23,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/29eY
2024-12-23,The World According to Garp,1982,https://boxd.it/1UaM
2024-12-24,Four Christmases,2008,https://boxd.it/1SjM
2024-12-25,Krampus,2015,https://boxd.it/8Wy6
2024-12-25,8-Bit Christmas,2021,https://boxd.it/uckc
2024-12-26,The Wizard of Oz,1939,https://boxd.it/29Xu
2024-12-27,Violent Night,2022,https://boxd.it/xXBA
2024-12-28,Raising Arizona,1987,https://boxd.it/2avQ
2024-12-28,A Bad Moms Christmas,2017,https://boxd.it/fiHG
2024-12-29,Nutcrackers,2024,https://boxd.it/JEkO
2024-12-29,Jingle All the Way,1996,https://boxd.it/1Z58
2024-12-29,Just Friends,2005,https://boxd.it/1XfA
2024-12-29,Clerks III,2022,https://boxd.it/nAaQ
2024-12-29,Jay and Silent Bob Reboot,2019,https://boxd.it/fFvS
2024-12-29,Uncle Buck,1989,https://boxd.it/26yG
2024-12-30,Dont Look Back,1967,https://boxd.it/2b3y
2024-12-30,Carry-On,2024,https://boxd.it/C0B2
2024-12-30,Love Hard,2021,https://boxd.it/rxXS
2024-12-31,The Family Man,2000,https://boxd.it/22e8
2025-01-03,Sleepaway Camp,1983,https://boxd.it/1PSY
2025-01-04,Nosferatu,2024,https://boxd.it/f5eG
2025-01-07,Wicked,2024,https://boxd.it/e8ME
2025-01-09,Snack Shack,2024,https://boxd.it/DeKu
2025-01-11,Palindromes,2004,https://boxd.it/1QUc
2025-01-12,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O
2025-01-12,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E
2025-01-12,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u
2025-01-13,The Making of '...And God Spoke',1993,https://boxd.it/YPM
2025-01-15,The Brutalist,2024,https://boxd.it/k4BO
2025-01-16,Stray Dog,1949,https://boxd.it/1ltu
2025-01-16,The Bad Sleep Well,1960,https://boxd.it/1iLA
2025-01-16,Vox Lux,2018,https://boxd.it/fcFk
2025-01-17,Rap World,2024,https://boxd.it/LPe2
2025-01-22,Krull,1983,https://boxd.it/29sG
2025-01-23,The Big Sleep,1946,https://boxd.it/29iQ
2025-01-26,Inland Empire,2006,https://boxd.it/28d6
2025-01-28,Tank Girl,1995,https://boxd.it/1Zfs
2025-01-31,Cannibal! The Musical,1993,https://boxd.it/1QVE
2025-01-31,The Wages of Fear,1953,https://boxd.it/2aSK
2025-02-03,Flow,2024,https://boxd.it/v1Ei
2025-02-09,Casablanca,1942,https://boxd.it/2aG0
2025-02-09,The Umbrellas of Cherbourg,1964,https://boxd.it/22fK
2025-02-09,Queer,2024,https://boxd.it/E4RW
2025-02-10,Vamps,2012,https://boxd.it/2wWY
2025-02-11,Not Quite Human,1987,https://boxd.it/1Dqy
2025-02-11,Open Windows,2014,https://boxd.it/4M2m
2025-02-11,View from the Top,2003,https://boxd.it/1TEm
2025-02-11,Dumplin',2018,https://boxd.it/gXcc
2025-02-12,Hooking Up,2020,https://boxd.it/p5xS
2025-02-12,Someone Great,2019,https://boxd.it/iFva
